Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Delta,Label
1-September-2014,1003.15,1020.6,996.3,1014.15,1011.24866623549,354073,19155,358055849,130113,36.75,24.3,11,11,1
28-August-2014,995,1002.95,994.5,999.25,999.417591884099,197341,10236,197226067,80542,40.81,8.45,4.25,4.25,1
27-August-2014,998.8,1002,988,994.35,992.838536726402,197147,10978,195735139,69836,35.42,14,-4.45,-4.45,-1
26-August-2014,996,997.2,984.25,994.05,989.582812587774,445035,15698,440398987,228214,51.28,12.95,-1.95,-1.95,-1
25-August-2014,1000,1008.6,994,996.35,1002.05994941785,177533,10984,177898709,61162,34.45,14.6,-3.65,-3.65,-1
22-August-2014,998.65,1006.8,995.4,998,1000.5373411237,144452,10156,144529620,53695,37.17,11.4,-0.65,-0.65,-1
21-August-2014,1000,1003.75,991,994.85,997.245113346404,250427,15028,249737102,89669,35.81,12.75,-5.15,-5.15,-1
20-August-2014,1011.35,1018.4,995.15,998.2,1006.26546233798,479714,13975,482719630,341856,71.26,23.25,-13.15,-13.15,-1
19-August-2014,1016.4,1023.25,1006.25,1008.7,1012.9440664415,183861,12408,186240909,62233,33.85,17,-7.7,-7.7,-1
18-August-2014,1000,1015,998.1,1013.25,1009.92189475999,181870,11311,183674495,62414,34.32,16.9,13.25,13.25,1
14-August-2014,992.35,1004.3,992,1001.9,997.881347207739,225355,14882,224877551,76994,34.17,12.3,9.55,9.55,1
13-August-2014,983.95,996.5,980.85,990,987.471020850903,352167,14481,347754707,182854,51.92,15.65,6.05,6.05,1
12-August-2014,983,986,976.2,984.5,981.460460904322,160120,9602,157151449,63716,39.79,9.8,1.5,1.5,1
11-August-2014,984,987.45,978.55,980.65,981.596011223023,299741,9377,294224570,172932,57.69,8.9,-3.35,-3.35,-1
8-August-2014,980.6,983.7,973.1,980.4,978.42949002394,376351,15810,368232917,202787,53.88,10.6,-0.2,-0.2,-1
7-August-2014,989,996.5,984,989.35,989.266489104399,343166,13000,339482624,173497,50.56,12.5,0.35,0.35,1
6-August-2014,985.2,997.85,980,987.75,989.58398865724,281413,16708,278481799,73316,26.05,17.85,2.55,2.55,1
5-August-2014,986,987.2,971.6,983.6,979.306699893494,339886,19855,332852637,146113,42.99,15.6,-2.4,-2.4,-1
4-August-2014,981.6,989.4,976.85,985.2,982.752988364594,226378,15005,222473656,64526,28.5,12.55,3.6,3.6,1
1-August-2014,998.4,999.3,977,978.45,987.502680027966,411936,26560,406787904,150635,36.57,22.3,-19.95,-19.95,-1
31-July-2014,1009,1019.3,1002.6,1006,1011.30653277212,230928,13731,233538995,85303,36.94,16.7,-3,-3,-1
30-July-2014,1006.2,1011,993,1005.5,1002.50001149725,260932,15482,261584333,96165,36.85,18,-0.7,-0.7,-1
28-July-2014,1023.8,1023.8,1002.25,1005.3,1007.87469591195,252394,13159,254381526,131288,52.02,21.55,-18.5,-18.5,-1
25-July-2014,1040,1041.85,1008,1021.75,1022.3797886309,312250,21377,319238089,83836,26.85,33.85,-18.25,-18.25,-1
24-July-2014,1030,1042.5,1024,1040.75,1035.2634675805,305233,18798,315996574,115824,37.95,18.5,10.75,10.75,1
23-July-2014,1035.35,1039.15,1020.25,1033.05,1031.09093108368,322420,24440,332444338,101011,31.33,18.9,-2.3,-2.3,-1
22-July-2014,1004.8,1034,1001.05,1030.8,1023.66979032865,616584,35668,631178414,232907,37.77,32.95,26,26,1
21-July-2014,1000,1007.75,995,997.35,1001.53992711374,427241,24584,427898920,154351,36.13,12.75,-2.65,-2.65,-1
18-July-2014,982,984,970.2,976.7,977.883340000333,239988,13600,234680267,82508,34.38,13.8,-5.3,-5.3,-1
17-July-2014,989,997.5,980.2,982.35,986.152365618463,230426,16201,227235145,85692,37.19,17.3,-6.65,-6.65,-1
16-July-2014,975.4,991.5,975,989.05,984.74475932278,290659,17515,286224927,75814,26.08,16.5,13.65,13.65,1
15-July-2014,967.6,979.9,963,972.2,970.791810768387,313436,18163,304281102,96559,30.81,16.9,4.6,4.6,1
14-July-2014,970,975.7,959,961.85,968.010452480354,325760,22977,315339085,119591,36.71,16.7,-8.15,-8.15,-1
11-July-2014,997.6,1001.45,963.85,967,977.258172356438,607230,37554,593420480,277522,45.7,37.6,-30.6,-30.6,-1
10-July-2014,1000,1020.75,982,998.2,1001.33133448022,569660,35725,570418408,97862,17.18,38.75,-1.8,-1.8,-1
9-July-2014,999.5,1009.4,993.05,1000.05,1001.24031360377,373720,20509,374183530,139785,37.4,16.35,0.55,0.55,1
8-July-2014,1027,1034.45,991,995.15,1011.08955908738,581884,28369,588336837,289996,49.84,43.45,-31.85,-31.85,-1
7-July-2014,1034.9,1037,1020.55,1026.4,1026.7457723837,306674,18619,314876233,108807,35.48,16.45,-8.5,-8.5,-1
4-July-2014,1008.8,1036.8,1004.15,1031.95,1020.25358440582,391069,22449,398989549,119664,30.6,32.65,23.15,23.15,1
3-July-2014,1019,1023,977,1007.1,1007.69251157397,114697,6911,115579308,48717,42.47,46,-11.9,-11.9,-1
2-July-2014,1018,1026.4,1011.9,1018.2,1018.78933750446,375278,19276,382329225,139560,37.19,14.5,0.2,0.2,1
1-July-2014,1016,1021,1006.1,1008,1011.64931277992,324423,17256,328202305,111296,34.31,14.9,-8,-8,-1
30-June-2014,1013.2,1019.4,1000.1,1014.7,1011.14896080269,489753,30707,495213237,121416,24.79,19.3,1.5,1.5,1
27-June-2014,1010.7,1023,1007.65,1013.05,1014.03484932095,260952,16682,264614422,64128,24.57,15.35,2.35,2.35,1
26-June-2014,1026,1026.8,1008.1,1011.95,1017.99329574939,611254,40065,622252474,223989,36.64,18.7,-14.05,-14.05,-1
25-June-2014,1058.6,1060,1048.6,1050.8,1052.84391186873,227615,13849,239643067,86215,37.88,11.4,-7.8,-7.8,-1
24-June-2014,1046,1062.7,1046,1059.65,1055.52689657388,311285,23021,328569690,91407,29.36,16.7,13.65,13.65,1
23-June-2014,1030.15,1045.1,1024.4,1038.7,1033.71161322534,422613,23431,436859966,138149,32.69,20.7,8.55,8.55,1
20-June-2014,1046,1049.7,1035.2,1037.85,1041.99774916494,319437,20951,332852635,81672,25.57,14.5,-8.15,-8.15,-1
19-June-2014,1071.25,1076,1031.85,1041.4,1048.38794384193,700024,45124,733896722,216143,30.88,44.15,-29.85,-29.85,-1
18-June-2014,1095,1101.95,1061.55,1066.8,1083.50535118198,732455,49484,793618912,204233,27.88,40.4,-28.2,-28.2,-1
17-June-2014,1059.7,1094.65,1058,1089.9,1073.77552517731,355737,24063,381981684,99604,28,36.65,30.2,30.2,1
16-June-2014,1082.1,1085,1059,1064.5,1067.01433877628,308534,21552,329210202,93969,30.46,26,-17.6,-17.6,-1
13-June-2014,1101.5,1106.95,1072.4,1081.95,1087.30936059606,305472,18862,332142565,106307,34.8,34.55,-19.55,-19.55,-1
12-June-2014,1099.6,1112.95,1086.05,1094.6,1100.19999097185,287988,18657,316844395,79005,27.43,26.9,-5,-5,-1
11-June-2014,1115.6,1119,1093.25,1101.55,1104.18196875941,351978,19808,388647761,117540,33.39,25.75,-14.05,-14.05,-1
10-June-2014,1126.65,1128.15,1101,1117.85,1112.58553476261,304537,18158,338823461,105132,34.52,27.15,-8.8,-8.8,-1
9-June-2014,1129.15,1132.1,1113.1,1122.6,1120.35868481172,376007,19273,421262708,117383,31.22,19,-6.55,-6.55,-1
6-June-2014,1110,1132.8,1105,1119.85,1118.80070865242,743665,37903,832012929,218724,29.41,27.8,9.85,9.85,1
5-June-2014,1080.85,1094.7,1064.15,1087.6,1079.10722799355,410266,23198,442721006,123782,30.17,30.55,6.75,6.75,1
4-June-2014,1096,1101.5,1075.8,1077.9,1087.09982707179,275837,17721,299862355,98275,35.63,25.7,-18.1,-18.1,-1
3-June-2014,1086,1101.9,1077.65,1094.75,1091.20615176498,242467,17690,264581482,69649,28.73,24.25,8.75,8.75,1
2-June-2014,1073.15,1087.9,1065.55,1082.35,1078.35887993116,195238,13331,210536631,52361,26.82,22.35,9.2,9.2,1
30-May-2014,1083.15,1089.6,1062,1065.15,1076.02950770788,221332,14822,238159763,67128,30.33,27.6,-18,-18,-1
29-May-2014,1090.15,1093.9,1069.15,1073.05,1077.37526720313,210514,14991,226802577,81318,38.63,24.75,-17.1,-17.1,-1
28-May-2014,1092.4,1106,1084.95,1088.55,1093.036933206,227221,18295,248360945,62688,27.59,21.05,-3.85,-3.85,-1
27-May-2014,1105,1106,1076.05,1087.75,1084.46453982985,284460,21958,308486783,106518,37.45,29.95,-17.25,-17.25,-1
26-May-2014,1135,1140,1076.05,1101,1118.60178983161,420263,25355,470106944,131811,31.36,63.95,-34,-34,-1
23-May-2014,1109,1131,1102,1127.85,1117.92270644928,370212,23045,413868401,152654,41.23,29,18.85,18.85,1
22-May-2014,1085.9,1113.5,1085,1101.3,1101.43655753106,397029,24900,437302255,144944,36.51,28.5,15.4,15.4,1
21-May-2014,1080,1102.65,1074,1078.1,1083.56813622713,419241,25928,454276189,157106,37.47,28.65,-1.9,-1.9,-1
20-May-2014,1125,1130,1075,1078.5,1090.7906708955,547984,35731,597735835,266515,48.64,55,-46.5,-46.5,-1
19-May-2014,1086,1124.4,1086,1120.25,1108.09314042113,549611,32819,609020179,224646,40.87,38.4,34.25,34.25,1
16-May-2014,1081.15,1142.5,1063,1080.5,1107.74163963415,2062948,117824,2285213400,815834,39.55,79.5,-0.65,-0.65,-1
15-May-2014,1045,1058.85,1040,1053.2,1049.87606022858,487277,23850,511580457,203155,41.69,18.85,8.2,8.2,1
14-May-2014,1062.7,1067,1041.55,1045.55,1051.24197209047,465719,25310,489583360,190420,40.89,25.45,-17.15,-17.15,-1
13-May-2014,1037.1,1065.9,1032.85,1061.35,1048.17837447479,1005312,50707,1053746298,399040,39.69,33.05,24.25,24.25,1
12-May-2014,997.45,1048,995,1028.95,1028.33661411634,1003419,55750,1031852497,383025,38.17,53,31.5,31.5,1
9-May-2014,957.9,999,956.7,997.35,986.47285562728,656987,41765,648099842,295660,45,42.3,39.45,39.45,1
8-May-2014,962.15,969.95,950.95,959.65,962.033199312284,446696,14899,429736382,98389,22.03,19,-2.5,-2.5,-1
7-May-2014,962,971,957,960.75,964.313289428767,421824,16920,406770489,211045,50.03,14,-1.25,-1.25,-1
6-May-2014,948,967,948,963.25,958.875716117809,676041,19281,648239298,462936,68.48,19,15.25,15.25,1
5-May-2014,930,957.65,925,945.2,948.476058888611,383232,21726,363486377,117576,30.68,32.65,15.2,15.2,1
2-May-2014,941,947.3,925.5,928.3,933.632858132579,177539,14899,165756244,65114,36.68,21.8,-12.7,-12.7,-1
30-April-2014,945,960,930,935.3,947.600631900482,257319,16699,243835647,76574,29.76,30,-9.7,-9.7,-1
29-April-2014,948,951.8,938.35,940.3,942.549561714904,215499,11735,203118488,84541,39.23,13.45,-7.7,-7.7,-1
28-April-2014,947.9,955.4,942.15,945.35,950.211594317597,126355,7993,120063986,42924,33.97,13.25,-2.55,-2.55,-1
25-April-2014,967.25,968,945,947.4,951.556063804832,238728,17431,227163076,94377,39.53,23,-19.85,-19.85,-1
23-April-2014,970,976.9,965,966.85,970.709050660764,299956,14502,291170004,99554,33.19,11.9,-3.15,-3.15,-1
22-April-2014,960,988.9,956.9,968.35,974.606032641819,638261,32046,622053021,218371,34.21,32,8.35,8.35,1
21-April-2014,968.15,970,956,959.45,960.540586641895,499487,24616,479777536,272663,54.59,14,-8.7,-8.7,-1
17-April-2014,945,962.8,944.4,958.75,955.290685096324,354067,16514,338236907,221430,62.54,18.4,13.75,13.75,1
16-April-2014,940.2,959,938.2,941.05,949.314721374858,225536,15067,214104645,86204,38.22,20.8,0.85,0.85,1
15-April-2014,953.75,953.75,936.95,948.5,944.15155694669,971549,12439,917289501,828363,85.26,16.8,-5.25,-5.25,-1
11-April-2014,966.8,970.6,950.3,952.85,958.607976804075,265219,15478,254241049,94666,35.69,20.3,-13.95,-13.95,-1
10-April-2014,961.2,972.9,961.2,968.8,968.015022817307,614665,19359,595004954,423241,68.86,11.7,7.6,7.6,1
9-April-2014,936.8,964.85,936.8,961.1,954.076161255096,264649,14096,252495302,127127,24.02,28.05,24.3,24.3,1
7-April-2014,944,954.9,934.9,944.05,942.064647993944,105680,8684,99557392,31820,15.05,20,0.05,0.05,1
4-April-2014,950.15,952.6,942.1,944.2,945.830876205455,241610,11520,228522198,89227,36.93,10.5,-5.95,-5.95,-1
3-April-2014,955.6,962.2,940.75,951.95,951.615294544831,245107,11632,233247570,88185,35.98,21.45,-3.65,-3.65,-1
2-April-2014,945,959.8,938.55,956.95,953.296038882528,499556,19138,476224756,186256,37.28,21.25,11.95,11.95,1
1-April-2014,935.05,944.35,930.1,941.15,937.071347762571,497647,16893,466330745,199092,40.01,14.25,6.1,6.1,1
31-March-2014,917.25,939.3,914.1,929.5,924.378718799384,407524,17255,376706513,184341,45.23,25.2,12.25,12.25,1
28-March-2014,899.6,919.3,899.6,914.15,913.820307740599,484239,17752,442507432,195585,40.39,19.7,14.55,14.55,1
27-March-2014,895,904.45,892.75,902.15,901.770942202069,1072201,10170,966879706,769310,71.75,11.7,7.15,7.15,1
26-March-2014,881.8,902.65,881.8,890.2,891.632898979445,368133,15068,328239494,128730,34.97,20.85,8.4,8.4,1
25-March-2014,879,882.95,872.6,878.65,878.781923331543,560413,14431,492480814,331640,59.18,10.35,-0.35,-0.35,-1
24-March-2014,892,908,892,904.6,902.803887952166,352885,14510,318585950,150242,42.58,16,12.6,12.6,1
22-March-2014,887.35,891,884,888.3,887.272311212815,29279,1288,25978446,9597,32.78,7,0.95,0.95,1
21-March-2014,906.25,913.7,882.55,885.75,894.593922107989,335182,14624,299851780,99963,29.82,31.15,-20.5,-20.5,-1
20-March-2014,902.6,906.7,898,905.7,904.722742998442,276617,9759,250261691,119708,43.28,8.7,3.1,3.1,1
19-March-2014,899,909.9,895.55,902.15,902.206272690031,283164,12903,255472337,82934,29.29,14.35,3.15,3.15,1
18-March-2014,890,908.8,888.8,895.35,900.764412851114,501653,19949,451871170,174985,34.88,20,5.35,5.35,1
14-March-2014,872,889.9,869.75,886.1,880.010860916116,240035,9797,211233407,72765,30.31,20.15,14.1,14.1,1
13-March-2014,874.05,894.8,873.9,879.1,886.925046481216,562055,26661,498500657,318456,56.66,20.9,5.05,5.05,1
12-March-2014,873.15,882.35,867.1,871.15,873.621507539721,197819,8984,172818933,52485,26.53,15.25,-2,-2,-1
11-March-2014,884.7,887.9,872.6,874.95,878.759521161078,264306,11305,232261414,58531,22.15,15.3,-9.75,-9.75,-1
10-March-2014,864.7,902.4,863,885.8,890.645258175327,924275,31686,823201146,440100,47.62,39.4,21.1,21.1,1
7-March-2014,825,873.8,825,869,855.818914156459,792232,36351,678007130,342605,43.25,48.8,44,44,1
6-March-2014,809.35,824.4,809.35,822,818.25283984375,256000,12331,209472727,93006,36.33,15.05,12.65,12.65,1
5-March-2014,815.9,817.85,805,806.9,809.805567617866,193440,10523,156648789,72342,37.4,12.85,-9,-9,-1
4-March-2014,804,816.55,803,814.6,811.790979082587,287177,9991,233127698,115467,40.21,13.55,10.6,10.6,1
3-March-2014,800,806,798,803.5,802.842751702483,245230,10675,196881128,77370,31.55,8,3.5,3.5,1
28-February-2014,811.95,814,794,799.25,800.586043514863,329037,14616,263422430,114250,34.72,20,-12.7,-12.7,-1
26-February-2014,812.75,816.5,808.25,810.55,811.936651610638,168039,6482,136437023,70913,42.2,8.25,-2.2,-2.2,-1
25-February-2014,814.55,816.25,807.8,810.4,811.847791381699,160983,8467,130693693,73176,45.46,8.45,-4.15,-4.15,-1
24-February-2014,810,814.5,805.75,812.4,810.18235231098,177349,7359,143685030,64697,36.48,8.75,2.4,2.4,1
21-February-2014,808,815.95,806.2,811.3,811.035081944815,161023,7265,130595302,58603,36.39,9.75,3.3,3.3,1
20-February-2014,811,813.75,803.4,805.35,808.387812005684,186495,7732,150760285,75100,40.27,10.35,-5.65,-5.65,-1
19-February-2014,813.6,819.95,810.5,812.55,814.918144068795,135824,6664,110685442,38966,28.69,9.45,-1.05,-1.05,-1
18-February-2014,809.7,817.9,809,812.75,815.372383415593,442705,6463,360969431,347967,78.6,8.9,3.05,3.05,1
17-February-2014,820.9,822.15,807.6,811.45,813.528666624576,174227,7385,141738659,58718,33.7,14.55,-9.45,-9.45,-1
14-February-2014,810.35,822.9,809,821.5,816.740928131993,171161,8971,139794194,54234,31.69,13.9,11.15,11.15,1
13-February-2014,818,818.75,805.75,807.45,811.132612063428,158794,7318,128802992,70024,44.1,13,-10.55,-10.55,-1
12-February-2014,807,821.85,807,817.45,816.61763060298,250224,11565,204337330,73537,29.39,14.85,10.45,10.45,1
11-February-2014,823.65,824.25,803,805.5,810.718963432231,291076,13390,235980833,97496,33.5,21.25,-18.15,-18.15,-1
10-February-2014,816,825.6,811.9,821.6,821.7466837803,183869,9781,151093741,57081,31.04,13.7,5.6,5.6,1
7-February-2014,824.6,824.6,811.4,814.3,816.40542152935,229640,10175,187479341,68289,29.74,13.2,-10.3,-10.3,-1
6-February-2014,820.15,824,809,815.85,815.462775125961,241344,10834,196807048,59111,24.49,15,-4.3,-4.3,-1
5-February-2014,823,823,808,816.15,814.546667809393,291700,13568,237603263,65144,22.33,15,-6.85,-6.85,-1
4-February-2014,815,826.25,813.25,822,818.879162305649,211151,9749,172907154,64450,30.52,13,7,7,1
3-February-2014,829,829.4,820,821.3,825.291481442413,132722,6308,109534336,54106,40.77,9.4,-7.7,-7.7,-1
31-January-2014,829,833.8,827.1,830.85,830.544476852155,183084,8647,152059405,47758,26.09,6.7,1.85,1.85,1
30-January-2014,831.9,834.2,823,825.7,827.844288030031,234420,11953,194063258,96151,41.02,11.2,-6.2,-6.2,-1
29-January-2014,851,852,835.1,836.75,842.702521234095,178722,10253,150609480,71529,40.02,16.9,-14.25,-14.25,-1
28-January-2014,846,855,844.2,845.8,849.614061480461,165516,8121,140624721,39033,23.58,10.8,-0.2,-0.2,-1
27-January-2014,856.7,860.55,840.1,842.8,849.869076697606,235405,10589,200063430,88458,37.58,20.45,-13.9,-13.9,-1
24-January-2014,863.2,874.5,862.35,867,868.707855828303,224954,12885,195419307,68274,30.35,12.15,3.8,3.8,1
23-January-2014,861,871,861,866.05,866.436190409431,171189,8817,148324345,46551,27.19,10,5.05,5.05,1
22-January-2014,862.6,875.7,859,872.2,869.386214472312,216662,10424,188362956,62384,28.79,16.7,9.6,9.6,1
21-January-2014,873.25,874.8,862.85,864.05,866.615092746736,210843,9501,182719726,43963,20.85,11.95,-9.2,-9.2,-1
20-January-2014,884.55,888.85,866.2,869.5,872.144062390682,388776,20013,339068680,138694,35.67,22.65,-15.05,-15.05,-1
17-January-2014,889,896.8,880.75,884.55,890.311027755444,300986,14436,267971155,110136,36.59,16.05,-4.45,-4.45,-1
16-January-2014,889.7,891.95,882,885.15,887.958997823782,179210,8782,159131132,31530,17.59,9.95,-4.55,-4.55,-1
15-January-2014,880,894.9,880,885.4,889.532687080138,275537,13175,245099168,69381,25.18,14.9,5.4,5.4,1
14-January-2014,877.35,884.8,872.8,881.1,880.23965524823,227410,10199,200175300,47613,20.94,12,3.75,3.75,1
13-January-2014,865.1,881.55,865.1,879,876.247137947623,318041,14249,278682516,107614,33.84,16.45,13.9,13.9,1
10-January-2014,848.45,874.7,848.45,856.9,862.504846906691,429346,17873,370313006,60349,14.06,26.25,8.45,8.45,1
9-January-2014,850,853.1,844.95,850.55,849.707537863908,229110,9884,194676494,78320,34.18,8.15,0.55,0.55,1
8-January-2014,845.4,856.5,844.6,848.25,849.984080474356,216715,9333,184204300,48240,22.26,11.9,2.85,2.85,1
7-January-2014,855.5,859.75,840.2,842.15,847.536377773412,300307,14004,254521107,114825,38.24,19.55,-13.35,-13.35,-1
6-January-2014,864,864,851.35,854.9,855.010742315032,237379,10323,202961595,97672,41.15,12.65,-9.1,-9.1,-1
3-January-2014,870.2,873.45,856.4,865,864.689845033207,280060,16118,242165038,86118,30.75,17.05,-5.2,-5.2,-1
2-January-2014,890,895.8,871,875.35,883.426613046802,190974,7696,168711514,55543,29.08,24.8,-14.65,-14.65,-1
1-January-2014,896.75,898,887.2,888.7,891.422721084225,129272,5540,115235998,41484,32.09,10.8,-8.05,-8.05,-1
